47.37,78.67,1.59,3.00,3.91,4.50,2.35,0.10,1.10,1.60
54.53,26.43,2.19,6.82,4.23,11.79,2.35,0.60,0.10,0.10
14.41,35.42,1.22,6.02,2.90,10.99,2.35,0.60,0.10,0.60
10.31,42.06,1.03,5.83,2.48,10.78,2.35,0.60,0.10,1.10
8.66,47.60,0.85,5.73,2.23,10.68,2.35,0.60,0.10,1.60
87.27,13.92,2.28,4.17,4.57,6.19,2.35,0.60,0.60,0.10
16.18,14.94,1.33,3.18,3.18,5.22,2.35,0.60,0.60,0.60
10.96,17.29,1.07,2.94,2.68,4.97,2.35,0.60,0.60,1.10
8.96,19.40,0.94,2.81,2.39,4.84,2.35,0.60,0.60,1.60
11.69,12.85,1.04,2.48,3.03,3.98,2.35,0.60,1.10,1.10
9.39,14.29,0.95,2.32,2.61,3.83,2.35,0.60,1.10,1.60
17.65,9.93,1.88,6.50,4.35,11.41,2.35,1.10,0.10,0.10
6.80,16.87,0.99,5.69,2.66,10.67,2.35,1.10,0.10,0.60
5.60,21.78,0.73,5.55,2.20,10.52,2.35,1.10,0.10,1.10
5.07,25.85,0.59,5.49,1.95,10.45,2.35,1.10,0.10,1.60
37.33,6.21,2.26,4.15,5.00,6.18,2.35,1.10,0.60,0.10
7.49,6.98,1.05,2.90,3.05,4.93,2.35,1.10,0.60,0.60
5.84,8.84,0.78,2.69,2.41,4.71,2.35,1.10,0.60,1.10
5.19,10.45,0.61,2.57,2.11,4.61,2.35,1.10,0.60,1.60
6.12,6.47,0.86,2.23,2.80,3.72,2.35,1.10,1.10,1.10
5.34,7.63,0.65,2.11,2.31,3.60,2.35,1.10,1.10,1.60
7.14,4.58,1.61,5.96,4.63,10.90,2.35,1.60,0.10,0.10
4.23,10.15,0.73,5.44,2.46,10.39,2.35,1.60,0.10,0.60
3.87,14.04,0.55,5.34,2.01,10.32,2.35,1.60,0.10,1.10
3.72,17.29,0.43,5.30,1.79,10.28,2.35,1.60,0.10,1.60
4.48,4.09,0.78,2.64,3.03,4.67,2.35,1.60,0.60,0.60
3.95,5.63,0.50,2.49,2.24,4.50,2.35,1.60,0.60,1.10
3.76,6.94,0.45,2.42,1.93,4.44,2.35,1.60,0.60,1.60
57.04,5.37,2.60,3.96,4.56,5.46,2.35,1.60,1.10,0.10
4.06,4.05,0.57,2.02,2.76,3.53,2.35,1.60,1.10,1.10
3.81,5.02,0.48,1.94,2.15,3.43,2.35,1.60,1.10,1.60
93.31,6.29,2.42,3.61,4.13,4.84,2.35,1.60,1.60,0.10
3.57,2.40,1.03,5.15,4.92,10.08,2.35,2.10,0.10,0.10
3.19,6.86,0.37,5.16,2.33,10.13,2.35,2.10,0.10,0.60
3.14,10.03,0.25,5.18,1.89,10.14,2.35,2.10,0.10,1.10
3.11,12.72,0.26,5.16,1.65,10.14,2.35,2.10,0.10,1.60
19.21,3.07,3.14,4.93,5.81,6.98,2.35,2.10,0.60,0.10
3.22,2.70,0.48,2.34,3.11,4.40,2.35,2.10,0.60,0.60
3.15,3.99,0.29,2.28,2.11,4.32,2.35,2.10,0.60,1.10
3.11,5.09,0.19,2.26,1.78,4.30,2.35,2.10,0.60,1.60
59.71,5.16,2.72,4.14,4.33,5.65,2.35,2.10,1.10,0.10
3.12,3.66,0.21,1.76,2.03,3.28,2.35,2.10,1.10,1.60
13.04,5.01,4.58,5.81,5.98,7.06,2.35,2.10,1.60,0.60
3.00,5.00,0.00,4.88,2.19,9.86,2.35,2.60,0.10,0.60
3.00,7.64,0.00,4.99,1.76,9.98,2.35,2.60,0.10,1.10
3.00,9.91,0.00,5.05,1.54,10.02,2.35,2.60,0.10,1.60
28.82,3.98,3.50,5.44,5.29,7.46,2.35,2.60,0.60,0.10
3.00,3.04,0.00,2.11,2.00,4.14,2.35,2.60,0.60,1.10
3.00,3.97,0.00,2.14,1.66,4.16,2.35,2.60,0.60,1.60
3.00,2.85,0.00,1.64,1.92,3.14,2.35,2.60,1.10,1.60
3.00,3.86,0.00,4.61,2.01,9.59,2.35,3.10,0.10,0.60
3.00,6.08,0.00,4.86,1.62,9.81,2.35,3.10,0.10,1.10
3.00,8.04,0.00,4.92,1.43,9.90,2.35,3.10,0.10,1.60
50.06,5.68,3.67,5.64,4.97,7.67,2.35,3.10,0.60,0.10
3.00,2.45,0.00,1.94,1.90,3.97,2.35,3.10,0.60,1.10
3.00,3.23,0.00,2.00,1.56,4.04,2.35,3.10,0.60,1.60
3.00,2.33,0.00,1.51,1.80,3.01,2.35,3.10,1.10,1.60
7.18,2.86,3.09,4.33,4.64,5.57,2.35,3.10,1.60,0.60
3.00,3.12,0.00,4.37,1.87,9.33,2.35,3.60,0.10,0.60
3.00,5.00,0.00,4.69,1.52,9.65,2.35,3.60,0.10,1.10
3.00,6.71,0.00,4.80,1.34,9.78,2.35,3.60,0.10,1.60
3.00,2.06,0.00,1.78,1.78,3.81,2.35,3.60,0.60,1.10
3.00,2.72,0.00,1.88,1.49,3.92,2.35,3.60,0.60,1.60
3.00,1.98,0.00,1.39,1.69,2.88,2.35,3.60,1.10,1.60
3.00,2.61,0.00,4.11,1.73,9.06,2.35,4.10,0.10,0.60
3.00,4.23,0.00,4.53,1.44,9.50,2.35,4.10,0.10,1.10
3.00,5.73,0.00,4.69,1.27,9.67,2.35,4.10,0.10,1.60
3.00,1.79,0.00,1.63,1.63,3.66,2.35,4.10,0.60,1.10
3.00,2.36,0.00,1.78,1.38,3.81,2.35,4.10,0.60,1.60
3.00,1.74,0.00,1.27,1.61,2.77,2.35,4.10,1.10,1.60
3.00,1.03,0.00,1.20,2.56,6.25,2.35,4.60,0.10,0.10
3.00,2.26,0.00,3.85,1.59,8.81,2.35,4.60,0.10,0.60
3.00,3.66,0.00,4.37,1.32,9.34,2.35,4.60,0.10,1.10
3.00,4.98,0.00,4.57,1.18,9.56,2.35,4.60,0.10,1.60
3.00,1.60,0.00,1.47,1.51,3.51,2.35,4.60,0.60,1.10
3.00,2.09,0.00,1.68,1.31,3.70,2.35,4.60,0.60,1.60
3.00,1.57,0.00,1.13,1.47,2.66,2.35,4.60,1.10,1.60
924.47,321.68,2.50,7.30,4.12,12.26,2.85,0.10,0.10,0.10
164.51,335.78,1.82,6.65,3.31,11.61,2.85,0.10,0.10,0.60
94.79,348.32,1.58,6.42,3.03,11.40,2.85,0.10,0.10,1.10
68.27,359.25,1.44,6.31,2.84,11.27,2.85,0.10,0.10,1.60
1055.35,139.61,2.53,4.40,4.29,6.43,2.85,0.10,0.60,0.10
178.15,141.06,1.89,3.75,3.47,5.78,2.85,0.10,0.60,0.60
101.27,144.73,1.62,3.54,3.16,5.56,2.85,0.10,0.60,1.10
72.23,148.40,1.48,3.39,2.99,5.43,2.85,0.10,0.60,1.60
1170.53,107.80,2.56,3.91,4.65,5.40,2.85,0.10,1.10,0.10
193.15,106.77,1.90,3.26,3.73,4.76,2.85,0.10,1.10,0.60
107.84,108.55,1.65,3.03,3.38,4.54,2.85,0.10,1.10,1.10
76.28,110.72,1.52,2.90,3.17,4.40,2.85,0.10,1.10,1.60
101.51,40.27,2.00,6.73,3.72,11.69,2.85,0.60,0.10,0.10
23.16,49.30,1.26,6.02,2.66,10.99,2.85,0.60,0.10,0.60
15.54,56.20,1.04,5.82,2.32,10.80,2.85,0.60,0.10,1.10
12.48,62.00,0.92,5.73,2.11,10.70,2.85,0.60,0.10,1.60
143.97,19.95,2.10,3.94,3.85,5.96,2.85,0.60,0.60,0.10
25.83,20.94,1.29,3.15,2.84,5.19,2.85,0.60,0.60,0.60
16.51,23.31,1.00,2.94,2.44,4.97,2.85,0.60,0.60,1.10
13.04,25.46,0.93,2.82,2.21,4.85,2.85,0.60,0.60,1.60
192.56,17.44,2.12,3.48,3.99,4.98,2.85,0.60,1.10,0.10
29.02,16.17,1.32,2.70,3.08,4.20,2.85,0.60,1.10,0.60
17.74,17.50,1.07,2.47,2.62,3.96,2.85,0.60,1.10,1.10
13.66,18.93,0.96,2.32,2.35,3.83,2.85,0.60,1.10,1.60
18.93,14.76,1.07,2.26,2.99,3.50,2.85,0.60,1.60,1.10
14.32,15.79,0.99,2.11,2.58,3.36,2.85,0.60,1.60,1.60
34.43,15.80,1.81,6.46,3.79,11.43,2.85,1.10,0.10,0.10
10.41,23.03,1.00,5.76,2.48,10.73,2.85,1.10,0.10,0.60
7.88,28.27,0.79,5.61,2.09,10.57,2.85,1.10,0.10,1.10
6.81,32.62,0.65,5.53,1.88,10.49,2.85,1.10,0.10,1.60
60.99,8.92,2.03,3.87,4.04,5.90,2.85,1.10,0.60,0.10
11.56,9.72,1.04,2.92,2.71,4.95,2.85,1.10,0.60,0.60
8.30,11.62,0.84,2.72,2.25,4.75,2.85,1.10,0.60,1.10
7.04,13.31,0.68,2.61,1.99,4.65,2.85,1.10,0.60,1.60
99.71,8.99,2.10,3.48,4.01,4.98,2.85,1.10,1.10,0.10
13.08,7.49,1.11,2.50,3.08,4.01,2.85,1.10,1.10,0.60
8.79,8.65,0.84,2.26,2.47,3.75,2.85,1.10,1.10,1.10
7.30,9.82,0.74,2.13,2.13,3.63,2.85,1.10,1.10,1.60
142.02,9.41,2.09,3.26,3.98,4.49,2.85,1.10,1.60,0.10
7.60,8.13,0.78,1.92,2.36,3.16,2.85,1.10,1.60,1.60
14.23,7.55,1.70,6.13,3.98,11.12,2.85,1.60,0.10,0.10
6.03,13.57,0.81,5.53,2.37,10.50,2.85,1.60,0.10,0.60
5.08,17.79,0.62,5.43,1.96,10.39,2.85,1.60,0.10,1.10
4.66,21.31,0.55,5.38,1.73,10.34,2.85,1.60,0.10,1.60
32.62,5.00,2.14,3.94,4.49,5.97,2.85,1.60,0.60,0.10
6.53,5.63,0.84,2.72,2.69,4.75,2.85,1.60,0.60,0.60
5.27,7.24,0.67,2.54,2.13,4.57,2.85,1.60,0.60,1.10
4.76,8.64,0.57,2.46,1.85,4.50,2.85,1.60,0.60,1.60
69.61,6.17,2.24,3.60,4.07,5.10,2.85,1.60,1.10,0.10
5.49,5.32,0.73,2.07,2.39,3.58,2.85,1.60,1.10,1.10
4.87,6.32,0.54,1.98,2.00,3.48,2.85,1.60,1.10,1.60
112.12,7.12,2.18,3.33,3.76,4.57,2.85,1.60,1.60,0.10
5.02,5.18,0.58,1.78,2.29,3.01,2.85,1.60,1.60,1.60
